"YEAR","DISTRICT","DISTRICT NAME","CRISIS CODE","CRISIS CODEX","STUDENT COUNT"
2019-20,146905,HULL-DAISETTA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,407
2019-20,146905,HULL-DAISETTA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,146905,HULL-DAISETTA ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,146905,HULL-DAISETTA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,62
2019-20,146906,LIBERTY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"2,065"
2019-20,146906,LIBERTY ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,146906,LIBERTY ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,146906,LIBERTY ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,146907,TARKINGTON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,711"
2019-20,146907,TARKINGTON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,11
2019-20,146907,TARKINGTON ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,14
2019-20,146907,TARKINGTON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,11
2019-20,146907,TARKINGTON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,43
2019-20,146907,TARKINGTON ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,146907,TARKINGTON ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,146907,TARKINGTON ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,146907,TARKINGTON ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,147901,COOLIDGE ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,295
2019-20,147902,GROESBECK ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,390"
2019-20,147902,GROESBECK ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,19
2019-20,147902,GROESBECK ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,147902,GROESBECK ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,147902,GROESBECK ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,87
2019-20,147902,GROESBECK ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,11
2019-20,147902,GROESBECK ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,37
2019-20,147902,GROESBECK ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,147902,GROESBECK ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,26
2019-20,147903,MEXIA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,533"
2019-20,147903,MEXIA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,27
2019-20,147903,MEXIA ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,15
2019-20,147903,MEXIA ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,26
2019-20,147903,MEXIA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,101
2019-20,147903,MEXIA ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,147903,MEXIA ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,94
2019-20,147903,MEXIA ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,147903,MEXIA ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,22
2019-20,148901,BOOKER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,327
2019-20,148901,BOOKER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,148901,BOOKER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,148901,BOOKER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,12
2019-20,148901,BOOKER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,148901,BOOKER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,16
2019-20,148901,BOOKER ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,148901,BOOKER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,12
2019-20,148902,FOLLETT ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,156
2019-20,148902,FOLLETT ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,148902,FOLLETT ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,148903,HIGGINS ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,63
2019-20,148905,DARROUZETT ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,140
2019-20,148905,DARROUZETT ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,148905,DARROUZETT ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,149901,GEORGE WEST ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,967
2019-20,149901,GEORGE WEST ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,14
2019-20,149901,GEORGE WEST ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,149901,GEORGE WEST ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,149901,GEORGE WEST ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,47
2019-20,149901,GEORGE WEST ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,149901,GEORGE WEST ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,15
2019-20,149901,GEORGE WEST ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,149901,GEORGE WEST ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,46
2019-20,149902,THREE RIVERS ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,488
2019-20,149902,THREE RIVERS ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,11
2019-20,149902,THREE RIVERS ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,11
2019-20,149902,THREE RIVERS ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,29
2019-20,149902,THREE RIVERS ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,49
2019-20,149902,THREE RIVERS ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,149902,THREE RIVERS ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,18
2019-20,149902,THREE RIVERS ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,149902,THREE RIVERS ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,19
2019-20,150901,LLANO ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,608"
2019-20,150901,LLANO ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,150901,LLANO ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,150901,LLANO ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,10
2019-20,150901,LLANO ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,22
2019-20,150901,LLANO ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,150901,LLANO ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,57
2019-20,150901,LLANO ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,150901,LLANO ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,39
2019-20,152802,RISE ACADEMY,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,277
2019-20,152802,RISE ACADEMY,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,152802,RISE ACADEMY,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,152802,RISE ACADEMY,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,15
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,145
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,13
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,17
2019-20,152806,BETTY M CONDRA SCHOOL FOR EDUCATIO,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,88
2019-20,152806,BETTY M CONDRA SCHOOL FOR EDUCATIO,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,152806,BETTY M CONDRA SCHOOL FOR EDUCATIO,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152806,BETTY M CONDRA SCHOOL FOR EDUCATIO,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,152901,LUBBOCK ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"24,584"
2019-20,152901,LUBBOCK ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,214
2019-20,152901,LUBBOCK ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,111
2019-20,152901,LUBBOCK ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,412
2019-20,152901,LUBBOCK ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,363
2019-20,152901,LUBBOCK ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,37
2019-20,152901,LUBBOCK ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,291
2019-20,152901,LUBBOCK ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,206
2019-20,152901,LUBBOCK ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,597
2019-20,152902,NEW DEAL ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,748
2019-20,152902,NEW DEAL ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,152902,NEW DEAL ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,26
2019-20,152902,NEW DEAL ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152902,NEW DEAL ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,152903,SLATON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,137"
2019-20,152903,SLATON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,16
2019-20,152903,SLATON ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,152903,SLATON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,152903,SLATON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,55
2019-20,152903,SLATON ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,11
2019-20,152903,SLATON ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,26
2019-20,152903,SLATON ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,20
2019-20,152903,SLATON ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,82
2019-20,152906,LUBBOCK-COOPER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"6,805"
2019-20,152906,LUBBOCK-COOPER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,152906,LUBBOCK-COOPER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,152906,LUBBOCK-COOPER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,88
2019-20,152906,LUBBOCK-COOPER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152906,LUBBOCK-COOPER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,11
2019-20,152906,LUBBOCK-COOPER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,22
2019-20,152907,FRENSHIP ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"9,604"
2019-20,152907,FRENSHIP ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,12
2019-20,152907,FRENSHIP ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,152907,FRENSHIP ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,10
2019-20,152907,FRENSHIP ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152907,FRENSHIP ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,152907,FRENSHIP ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,152908,ROOSEVELT ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,050"
2019-20,152909,SHALLOWATER ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,640"
2019-20,152909,SHALLOWATER ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,152909,SHALLOWATER ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,152909,SHALLOWATER ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,11
2019-20,152909,SHALLOWATER ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,152909,SHALLOWATER ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,152909,SHALLOWATER ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,152909,SHALLOWATER ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,15
2019-20,152910,IDALOU ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,152910,IDALOU ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,153903,O'DONNELL ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,289
2019-20,153903,O'DONNELL ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,153903,O'DONNELL ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,153903,O'DONNELL ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,153904,TAHOKA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,595
2019-20,153904,TAHOKA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,153904,TAHOKA ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,153905,NEW HOME ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,521
2019-20,153905,NEW HOME ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,153905,NEW HOME ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,153907,WILSON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,137
2019-20,153907,WILSON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,153907,WILSON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,154901,MADISONVILLE CISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"2,296"
2019-20,154901,MADISONVILLE CISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,15
2019-20,154901,MADISONVILLE CISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,154901,MADISONVILLE CISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,34
2019-20,154901,MADISONVILLE CISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,154901,MADISONVILLE CISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,46
2019-20,154901,MADISONVILLE CISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,154903,NORTH ZULCH ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,287
2019-20,154903,NORTH ZULCH ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,154903,NORTH ZULCH ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,154903,NORTH ZULCH ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,154903,NORTH ZULCH ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,-999
2019-20,154903,NORTH ZULCH ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,154903,NORTH ZULCH ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,155901,JEFFERSON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,227"
2019-20,155901,JEFFERSON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,19
2019-20,155901,JEFFERSON ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,155901,JEFFERSON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,155901,JEFFERSON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,11
2019-20,155901,JEFFERSON ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,155901,JEFFERSON ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,155901,JEFFERSON ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,156902,STANTON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"1,023"
2019-20,156902,STANTON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,23
2019-20,156902,STANTON ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,156902,STANTON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,156902,STANTON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,47
2019-20,156902,STANTON ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,156902,STANTON ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,16
2019-20,156902,STANTON ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,-999
2019-20,156905,GRADY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,156905,GRADY ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,157901,MASON ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,721
2019-20,157901,MASON ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,-999
2019-20,157901,MASON ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,157901,MASON ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,157901,MASON ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,-999
2019-20,157901,MASON ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,-999
2019-20,157901,MASON ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,10
2019-20,157901,MASON ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,158901,BAY CITY ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,"2,756"
2019-20,158901,BAY CITY ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,157
2019-20,158901,BAY CITY ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,26
2019-20,158901,BAY CITY ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,17
2019-20,158901,BAY CITY ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,570
2019-20,158901,BAY CITY ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,27
2019-20,158901,BAY CITY ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,66
2019-20,158901,BAY CITY ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,39
2019-20,158902,TIDEHAVEN ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,721
2019-20,158902,TIDEHAVEN ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,28
2019-20,158902,TIDEHAVEN ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
2019-20,158902,TIDEHAVEN ISD,7D,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER AND ENGAGED THRU END OF YR,-999
2019-20,158902,TIDEHAVEN ISD,7E,CONTACT BUT NOT ENGAGED FOR MAJORITY OF TIME PERIOD,108
2019-20,158902,TIDEHAVEN ISD,7F,CONTACT BUT NOT ENGAGED BEFORE 5/1; NO CONTACT 5/1 OR AFTER,11
2019-20,158902,TIDEHAVEN ISD,7G,CONTACT BUT NOT ENGAGED BEFORE 5/1; ENGAGED 5/1 OR AFTER THRU END OF YR,20
2019-20,158902,TIDEHAVEN ISD,7H,ENGAGED BEFORE 5/1; NO CONTACT 5/1 THRU END OF YR,-999
2019-20,158902,TIDEHAVEN ISD,7I,ENGAGED BEFORE 5/1; NOT ENGAGED 5/1 THRU END OF YR,72
2019-20,158904,MATAGORDA ISD,7A,ENGAGED FOR MAJORITY OF TIME PERIOD,83
2019-20,158904,MATAGORDA ISD,7B,NO CONTACT FOR ENTIRE TIME PERIOD,15
2019-20,158904,MATAGORDA ISD,7C,NO CONTACT BEFORE 5/1; CONTACT 5/1 OR AFTER BUT NOT ENGAGED THRU END OF YR,-999
